DATE	OPEN	HIGH	LOW	CLOSE
5/14/91	2922.9	2922.9	2870.1	2886.9
5/15/91	2886.9	2901.8	2834.5	2865.4
5/16/91	2865.4	2905.6	2863.8	2894
5/17/91	2894	2908.5	2860	2886.6
5/20/91	2886.6	2910.8	2872.8	2892.2
5/21/91	2892.2	2931.8	2875	2906.1
5/22/91	2906.1	2930	2881.9	2910.3
5/23/91	2910.3	2935.4	2881	2900
5/24/91	2900	2931.1	2893.8	2913.9
5/28/91	2913.9	2965.1	2903.9	2958.9
5/29/91	2958.9	2987.9	2940.7	2969.6
5/30/91	2969.6	3022.8	2950.6	3000.5
5/31/91	3000.5	3044.5	2972.9	3027.5
6/3/91	3027.5	3057.5	3000.7	3035.3
6/4/91	3035.3	3042	2992.6	3028
6/5/91	3028	3042.9	2989.5	3005.4
6/6/91	3005.4	3027.1	2975.6	2994.9
6/7/91	2994.9	3005.1	2954.6	2976.7
6/10/91	2976.7	2992.8	2958.4	2975.4
6/11/91	2975.4	3012.1	2963.1	2985.9
6/12/91	2985.9	2987.3	2928.9	2962
6/13/91	2962	2982.1	2942.5	2965.1
6/14/91	2967.6	3015	2967.6	3000.5
6/17/91	3000.5	3021.7	2977.9	2994
6/18/91	2994	3022.1	2970.5	2986.8
6/19/91	2978.3	2978.3	2933.6	2955.5
6/20/91	2955.5	2969.8	2927.3	2953.9
6/21/91	2953.9	2977.6	2937.8	2965.6
6/24/91	2957.3	2957.3	2904.3	2913
6/25/91	2913	2938.5	2888	2910.1
6/26/91	2910.1	2934	2879.3	2913
6/27/91	2913	2946.6	2909.2	2934.9
6/28/91	2934	2934	2879.3	2906.8
7/1/91	2911.7	2971.2	2911.7	2958.4
7/2/91	2958.4	2987	2939.6	2972.7
7/3/91	2957.1	2957.1	2915	2934.7
7/5/91	2934.7	2953.3	2917.7	2932.5
7/8/91	2932.5	2966.2	2897.4	2962
7/9/91	2962	2980.1	2934	2947.2
7/10/91	2947.2	2990.8	2927.8	2944.8
7/11/91	2944.8	2975.6	2933.4	2959.8
7/12/91	2959.8	3003.4	2943	2980.8
7/15/91	2980.8	3007.4	2965.8	2990.6
7/16/91	2990.6	3012.5	2962.9	2983.9
7/17/91	2983.9	3011.2	2961.5	2978.8
7/18/91	2978.8	3026.6	2970.9	3016.3
7/19/91	3016.3	3036.2	2989.5	3016.3
7/22/91	3016.3	3034.4	2990.8	3013
7/23/91	3013	3038.2	2972.9	2983.2
7/24/91	2983.2	3003.1	2950.8	2966.2
7/25/91	2966.2	2999.1	2947.2	2980.1
7/26/91	2980.1	2994.9	2953.3	2972.5
7/29/91	2972.5	2996.2	2957.1	2985.2
7/30/91	2985.2	3029.1	2983.7	3016.3
7/31/91	3016.3	3039.6	2999.1	3024.8
8/1/91	3024.8	3037.1	2997.8	3017.7
8/2/91	3017.7	3042.3	2994.4	3006.3
8/5/91	3006.3	3019.7	2978.8	2989
8/6/91	2989	3034.9	2970.5	3027.3
8/7/91	3027.3	3050.5	3008.5	3026.6
8/8/91	3026.6	3045.2	2995.3	3013.9
8/9/91	3013.9	3036.5	2986.8	2996.2
8/12/91	2996.2	3013.4	2974.1	3001.3
8/13/91	3001.3	3041.1	2989.3	3008.7
8/14/91	3008.7	3036.7	2988.6	3005.4
8/15/91	3005.4	3030	2985.2	2998.4
8/16/91	2998.4	3013.6	2945.9	2968
8/19/91	2924.4	2924.4	2836.3	2898
8/20/91	2898	2937.4	2886.9	2913.7
8/21/91	2941.6	3009.2	2941.6	3001.8
8/22/91	3001.8	3030	2989.9	3007.4
8/23/91	3007.4	3066	2999.1	3040.3
8/26/91	3040.3	3057	3020.8	3039.4
8/27/91	3039.4	3047.4	3007.8	3026.2
8/28/91	3026.2	3064.9	3018.1	3055.2
8/29/91	3055.2	3068.7	3030.9	3049.6
8/30/91	3049.6	3059.3	3024.8	3043.6
9/3/91	3043.6	3066.6	3013.6	3017.7
9/4/91	3017.7	3034.7	2990.8	3008.5
9/5/91	3008.5	3032	2989.7	3008.5
9/6/91	3008.5	3033.3	2987.5	3011.6
9/9/91	3011.6	3025.5	2987.7	3007.2
9/10/91	3007.2	3013	2967.8	2982.6
9/11/91	2982.6	3004.7	2964.7	2987
9/12/91	2987	3023.3	2977.6	3007.8
9/13/91	3007.8	3021.5	2963.1	2985.7
9/16/91	2985.7	3023	2973.6	3015.2
9/17/91	3015.2	3036	2992.6	3013.2
9/18/91	3013.2	3025.5	2993.5	3017.9
9/19/91	3017.9	3050.8	3002.9	3024.4
9/20/91	3024.4	3045.4	3002.5	3019.2
9/23/91	3019.2	3037.8	2997.8	3010.5
9/24/91	3010.5	3043.4	2996	3029.1
9/25/91	3029.1	3048.5	3004.9	3021
9/26/91	3021	3040.7	2996.9	3017.2
9/27/91	3017.2	3040.7	2989.5	3006
9/30/91	3006	3032.9	2982.8	3016.8
10/1/91	3016.8	3043.6	3002.5	3018.3
10/2/91	3018.3	3040.3	2992.4	3012.5
10/3/91	3012.5	3021.2	2972.5	2984.8
10/4/91	2984.8	3007.2	2956.2	2961.8
10/7/91	2961.8	2973.2	2926.2	2942.8
10/8/91	2942.8	2983.7	2927.8	2963.8
10/9/91	2963.8	2984.8	2925.5	2946.3
10/10/91	2946.3	2985.5	2930.2	2976.5
10/11/91	2976.5	3000.9	2957.5	2983.7
10/14/91	2983.7	3026.4	2975.9	3019.5
10/15/91	3019.5	3057.7	3000.2	3041.4
10/16/91	3041.4	3082.3	3016.1	3061.7
10/17/91	3061.7	3077.2	3027.1	3053
10/18/91	3053	3089.5	3045.6	3077.2
10/21/91	3077.2	3085.2	3042.5	3060.4
10/22/91	3060.4	3084.5	3020.6	3039.8
10/23/91	3039.8	3065.5	3015.2	3040.9
10/24/91	3040.9	3047.6	2991.7	3016.3
10/25/91	3016.3	3034.4	2983	3004.9
10/28/91	3004.9	3055.2	3001.6	3045.6
10/29/91	3045.6	3077.8	3020.1	3061.9
10/30/91	3061.9	3090.1	3038.2	3071.8
10/31/91	3071.8	3091	3045.6	3069.1
11/1/91	3069.1	3091.9	3031.8	3056.4
11/4/91	3056.4	3061.3	3019	3045.6
11/5/91	3045.6	3062.8	3015.9	3031.3
11/6/91	3031.3	3056.6	3010.5	3038.5
11/7/91	3038.5	3066.2	3020.4	3054.1
11/8/91	3054.1	3081	3034.7	3045.6
11/11/91	3045.6	3057.7	3025.3	3042.3
11/12/91	3042.3	3078.7	3028.6	3054.1
11/13/91	3054.1	3075.6	3023.7	3065.3
11/14/91	3065.3	3085	3037.3	3063.5
11/15/91	3063.5	3069.5	2936.1	2943.2
11/18/91	2943.2	2990.6	2923.3	2972.7
11/19/91	2960.2	2960.2	2883.7	2931.6
11/20/91	2931.6	2973.6	2912.1	2930
11/21/91	2930	2953.9	2902.3	2932.7
11/22/91	2932.7	2940.3	2880.8	2902.7
11/25/91	2902.7	2922	2870.3	2902.1
11/26/91	2902.1	2942.3	2861.1	2916.1
11/27/91	2916.1	2929.1	2883.7	2900
11/29/91	2900	2913.5	2877.5	2894.7
12/2/91	2894.7	2941.6	2855.3	2935.4
12/3/91	2935.4	2958.2	2904.7	2929.6
12/4/91	2929.6	2945.7	2892.2	2911.7
12/5/91	2911.7	2923.8	2874.8	2889.1
12/6/91	2889.1	2924.9	2854.7	2886.4
12/9/91	2886.4	2913.5	2856.2	2871.7
12/10/91	2871.7	2891.1	2841.2	2863.8
12/11/91	2863.8	2889.5	2832.3	2865.4
12/12/91	2865.4	2911.7	2861.1	2895.1
12/13/91	2895.1	2936.7	2893.3	2914.4
12/16/91	2914.4	2946.3	2900.5	2919.1
12/17/91	2919.1	2936.3	2886.4	2902.3
12/18/91	2902.3	2921.3	2870.3	2908.1
12/19/91	2908.1	2927.1	2881.5	2914.4
12/20/91	2914.4	2965.8	2907.7	2934.5
12/23/91	2934.5	3037.6	2919.1	3022.6
12/24/91	3022.6	3087.9	3015.7	3051
12/26/91	3051	3102	3036.2	3083
12/27/91	3083	3121.7	3063.7	3101.5
12/30/91	3101.5	3174.6	3090.8	3163.9
12/31/91	3163.9	3204.6	3121.2	3168.8
1/2/92	3168.8	3184.7	3119.9	3172.4
1/3/92	3172.4	3221.4	3156.3	3201.5
1/6/92	3201.5	3230.3	3166.4	3200.1
1/7/92	3200.1	3224.7	3165.3	3204.8
1/8/92	3204.8	3245.5	3164.6	3203.9
1/9/92	3203.9	3246.6	3173.8	3209.5
1/10/92	3209.5	3235.9	3165.9	3199.5
1/13/92	3199.5	3215.6	3161.7	3185.6
1/14/92	3185.6	3255.8	3167.9	3246.2
1/15/92	3246.2	3299.2	3207.7	3258.5
1/16/92	3258.5	3289.1	3200.8	3249.6
1/17/92	3249.6	3297.6	3224.3	3265
1/20/92	3265	3283.3	3231	3254
1/21/92	3254	3275.5	3194.1	3223.4
1/22/92	3223.4	3272.8	3191	3255.8
1/23/92	3255.8	3279.5	3206	3226.7
1/24/92	3226.7	3264.3	3203.7	3232.8
1/27/92	3232.8	3267.4	3216.2	3240.6
1/28/92	3240.6	3298.3	3231	3272.1
1/29/92	3272.1	3313.5	3204.2	3225
1/30/92	3225	3269.7	3200.6	3244.9
1/31/92	3244.9	3274.4	3208	3223.4
2/3/92	3223.4	3261.4	3193.4	3234.1
2/4/92	3234.1	3283.1	3208.6	3272.8
2/5/92	3272.8	3299.9	3233.7	3257.6
2/6/92	3257.6	3285.6	3225	3255.6
2/7/92	3255.6	3283.1	3199.9	3225.4
2/10/92	3225.4	3269	3208.9	3245.1
2/11/92	3245.1	3277.3	3222.5	3251.6
2/12/92	3251.6	3291.4	3233.7	3276.8
2/13/92	3276.8	3296.7	3226.1	3246.7
2/14/92	3246.7	3271.9	3208.6	3246
2/18/92	3246	3280.2	3195.7	3224.7
2/19/92	3224.7	3259.2	3199	3230.3
2/20/92	3230.3	3304.3	3224.3	3280.6
2/21/92	3280.6	3307.5	3242.2	3280.2
2/24/92	3280.2	3305	3253.6	3282.4
2/25/92	3282.4	3293.6	3226.7	3257.8
2/26/92	3257.8	3305	3246.2	3283.3
2/27/92	3283.3	3300.5	3251.8	3269.5
2/28/92	3269.5	3304.1	3247.1	3267.7
3/2/92	3267.7	3299	3242.4	3275.3
3/3/92	3275.3	3313.3	3258.5	3290.3
3/4/92	3290.3	3318.4	3256	3268.6
3/5/92	3268.6	3283.5	3226.7	3241.5
3/6/92	3241.5	3263	3204.6	3221.6
3/9/92	3221.6	3242.6	3189	3215.1
3/10/92	3215.1	3259.2	3207.3	3231
3/11/92	3231	3242.2	3189.9	3208.6
3/12/92	3208.6	3232.3	3176.2	3208.6
3/13/92	3208.6	3252.2	3203.7	3235.9
3/16/92	3235.9	3249.1	3201.3	3236.4
3/17/92	3236.4	3272.6	3222.3	3256
3/18/92	3256	3282	3230.1	3254.3
3/19/92	3254.3	3286.2	3240.4	3261.4
3/20/92	3261.4	3292.5	3240.8	3276.4
3/23/92	3276.4	3288.7	3249.3	3272.1
3/24/92	3272.1	3297	3242.8	3261
3/25/92	3261	3290.5	3238.2	3259.4
3/26/92	3259.4	3288.9	3245.1	3267.7
3/27/92	3267.7	3272.6	3218.9	3231.4
3/30/92	3231.4	3260.1	3215.8	3235.2
3/31/92	3235.2	3272.8	3216.5	3235.5
4/1/92	3235.5	3262.5	3202.4	3249.3
4/2/92	3249.3	3277.1	3209.1	3234.1
4/3/92	3234.1	3271.9	3201.9	3249.1
4/6/92	3249.1	3295.8	3238.4	3275.5
4/7/92	3275.5	3291.8	3207.5	3213.6
4/8/92	3213.6	3221.4	3141.8	3181.4
4/9/92	3181.4	3245.1	3171.1	3225
4/10/92	3227.6	3280.9	3227.6	3255.4
4/13/92	3255.4	3293.6	3230.8	3269.9
4/14/92	3269.9	3336.5	3259.4	3306.1
4/15/92	3306.1	3370.1	3296.5	3353.8
4/16/92	3353.8	3388	3321.3	3366.5
4/20/92	3366.5	3375.7	3301	3336.3
4/21/92	3336.3	3366.5	3305.7	3343.3
4/22/92	3343.3	3366.7	3309.5	3338.8
4/23/92	3338.8	3376.3	3298.5	3348.6
4/24/92	3348.6	3381.5	3305.2	3324.5
4/27/92	3324.5	3340.8	3284.7	3304.6
4/28/92	3304.6	3329.8	3273	3307.9
4/29/92	3307.9	3353.8	3295.4	3333.2
4/30/92	3333.2	3377	3314.4	3359.1
5/1/92	3359.1	3375.7	3316.6	3336.1
5/4/92	3340.8	3394.7	3340.8	3378.1
5/5/92	3378.1	3393.8	3346.2	3359.4
5/6/92	3359.4	3398.7	3346.6	3369.4
5/7/92	3369.4	3390.7	3343.3	3363.4
5/8/92	3363.4	3388.4	3344.6	3369.4
5/11/92	3369.4	3410.1	3363.8	3397.6
5/12/92	3397.6	3414.8	3361.5	3385.1
5/13/92	3385.1	3414.2	3362.9	3392
5/14/92	3392	3397.5	3347.6	3368.9
5/15/92	3368.9	3380.3	3330.4	3353.1
5/18/92	3353.1	3398.2	3349.9	3376
5/19/92	3376	3413.4	3350.4	3398
5/20/92	3398	3421.4	3376	3393.8
5/21/92	3393.8	3402.9	3354.8	3378.7
5/22/92	3378.7	3408.5	3364.1	3386.8
5/26/92	3386.8	3410.9	3338.8	3364.2
5/27/92	3364.2	3396.7	3337.3	3370.4
5/28/92	3370.4	3408.3	3354.9	3398.4
5/29/92	3398.4	3434	3384.2	3396.9
6/1/92	3396.9	3424.4	3365	3413.2
6/2/92	3413.2	3435.3	3380.8	3396.1
6/3/92	3396.1	3431.1	3378.8	3407
6/4/92	3407	3428	3376.4	3399.7
6/5/92	3399.7	3424.6	3357	3398.7
6/8/92	3398.7	3422.8	3370.2	3404.1
6/9/92	3404.1	3413	3350.3	3369.9
6/10/92	3369.9	3385.8	3329	3343.2
6/11/92	3343.2	3374.6	3301.5	3351.5
6/12/92	3351.5	3397.7	3339.6	3354.4
6/15/92	3354.4	3371.8	3327.1	3354.9
6/16/92	3354.9	3379	3321.8	3329.5
6/17/92	3329.5	3348	3271.2	3287.8
6/18/92	3287.8	3313.7	3245.5	3274.1
6/19/92	3274.1	3313.2	3264.8	3285.4
6/22/92	3285.4	3298.2	3242.3	3280.8
6/23/92	3280.8	3312.1	3263.5	3285.6
6/24/92	3285.6	3317.8	3262.1	3290.7
6/25/92	3290.7	3319.6	3261.3	3284
6/26/92	3284	3303	3254.9	3282.4
6/29/92	3282.4	3330.3	3278.2	3319.9
6/30/92	3319.9	3347.7	3295	3318.5
7/1/92	3318.5	3366.4	3305.5	3354.1
7/2/92	3354.1	3385.4	3303.3	3330.3
7/6/92	3330.3	3367.6	3296	3339.2
7/7/92	3339.2	3360.8	3285.7	3295.2
7/8/92	3295.2	3323	3258.7	3293.3
7/9/92	3293.3	3345.4	3292.5	3324.1
7/10/92	3324.1	3355.9	3304.9	3330.6
7/13/92	3330.6	3357.6	3315.4	3337.3
7/14/92	3337.3	3371.9	3316	3358.4
7/15/92	3358.4	3381.9	3319.7	3345.4
7/16/92	3345.4	3375.7	3318.7	3361.6
7/17/92	3359.7	3359.7	3308.1	3331.6
7/20/92	3318.4	3318.4	3271.1	3303
7/21/92	3303	3335.9	3292.5	3308.4
7/22/92	3308.4	3310.3	3262.2	3277.6
7/23/92	3277.6	3308.4	3255.4	3290
7/24/92	3290	3305.7	3261.9	3285.7
7/27/92	3285.7	3311.4	3266	3282.2
7/28/92	3282.2	3345.7	3277.6	3334.1
7/29/92	3345.1	3399.7	3345.1	3379.2
7/30/92	3379.2	3409.2	3351.1	3391.9
7/31/92	3391.9	3414.9	3371.9	3393.8
8/3/92	3393.8	3413.2	3365.1	3395.4
8/4/92	3395.4	3405.1	3367	3384.3
8/5/92	3384.3	3391.4	3347.6	3365.1
8/6/92	3365.1	3374.3	3327.1	3340.6
8/7/92	3340.6	3378.4	3318.4	3332.2
8/10/92	3332.2	3350.3	3305.1	3337.6
8/11/92	3337.6	3356.5	3304.3	3331.1
8/12/92	3331.1	3349.7	3304.9	3320.8
8/13/92	3320.8	3347.3	3294.1	3313.3
8/14/92	3313.3	3342.2	3300.8	3328.9
8/17/92	3328.9	3350.3	3310	3324.9
8/18/92	3324.9	3343.8	3309.2	3329.5
8/19/92	3329.5	3347.6	3302.4	3307.1
8/20/92	3307.1	3326.2	3285.7	3304.9
8/21/92	3304.9	3330.3	3243.6	3254.1
8/24/92	3254.1	3258.4	3207.1	3228.2
8/25/92	3228.2	3253	3200.9	3232.2
8/26/92	3232.2	3261.4	3217.1	3246.8
8/27/92	3246.8	3285.7	3237.1	3254.6
8/28/92	3254.6	3280.6	3237.9	3267.6
8/31/92	3267.6	3287	3244.9	3257.4
9/1/92	3257.4	3279.2	3239.8	3266.3
9/2/92	3266.3	3301.9	3249.8	3290.3
9/3/92	3290.3	3326	3268.9	3292.2
9/4/92	3292.2	3306.2	3265.2	3281.9
9/8/92	3281.9	3292.2	3245.7	3260.6
9/9/92	3260.6	3284.1	3244.9	3271.4
9/10/92	3271.4	3318.9	3261.7	3305.2
9/11/92	3305.2	3327.3	3285.4	3305.7
9/14/92	3326.5	3391.4	3326.5	3376.2
9/15/92	3373	3373	3317.9	3327.3
9/16/92	3327.3	3353.5	3289	3319.2
9/17/92	3319.2	3347	3292.2	3315.7
9/18/92	3315.7	3340.6	3297.9	3327.1
9/21/92	3327.1	3341.9	3295.7	3320.8
9/22/92	3320.8	3327.1	3270.6	3280.9
9/23/92	3280.9	3302.2	3252.5	3278.7
9/24/92	3278.7	3310.8	3267.1	3287.9
9/25/92	3287.9	3292.2	3226.8	3250.3
9/28/92	3250.3	3283	3226.6	3276.3
9/29/92	3276.3	3296	3247.1	3266.8
9/30/92	3266.8	3291.7	3247.9	3271.7
10/1/92	3271.7	3291.4	3237.4	3254.4
10/2/92	3254.4	3259.5	3193.6	3200.6
10/5/92	3197.1	3197.1	3087.4	3179
10/6/92	3179	3205.2	3147.9	3178.2
10/7/92	3178.2	3200.9	3136.9	3152.3
10/8/92	3152.3	3195.5	3135.8	3176
10/9/92	3176	3176.6	3120.4	3136.6
10/12/92	3140.1	3186.3	3140.1	3174.4
10/13/92	3174.4	3222.8	3159.3	3201.4
10/14/92	3201.4	3225.7	3167.1	3195.5
10/15/92	3195.5	3207.4	3147.7	3174.7
10/16/92	3174.7	3203.9	3123.9	3174.4
10/19/92	3174.4	3211.2	3154.1	3188.5
10/20/92	3188.5	3223.3	3166.3	3186
10/21/92	3186	3211.7	3163.3	3187.1
10/22/92	3187.1	3221.1	3162.8	3200.9
10/23/92	3200.9	3233.6	3175.8	3207.6
10/26/92	3207.6	3256	3190.1	3244.1
10/27/92	3244.1	3270.3	3210.9	3235.7
10/28/92	3235.7	3262.5	3210.3	3251.4
10/29/92	3251.4	3269	3224.4	3246.3
10/30/92	3246.3	3260.6	3208.5	3226.3
11/2/92	3226.3	3274.6	3211.4	3262.2
11/3/92	3262.2	3285.4	3226.8	3252.5
11/4/92	3252.5	3274.1	3211.2	3223
11/5/92	3223	3259.8	3203.6	3243.8
11/6/92	3243.8	3264.6	3216.8	3240.1
11/9/92	3240.1	3268.7	3220.3	3240.9
11/10/92	3240.9	3268.2	3212.5	3225.5
11/11/92	3225.5	3258.7	3203.3	3240.3
11/12/92	3240.3	3264.9	3214.4	3239.8
11/13/92	3239.8	3252.5	3211.7	3233
11/16/92	3233	3241.4	3191.2	3205.7
11/17/92	3205.7	3223.3	3178.2	3193.3
11/18/92	3193.3	3227.1	3176.8	3207.4
11/19/92	3207.4	3231.1	3190.4	3209.5
11/20/92	3209.5	3249.8	3197.6	3227.4
11/23/92	3227.4	3251.1	3196.8	3223
11/24/92	3223	3277.9	3209.3	3248.7
11/25/92	3248.7	3285.7	3243.6	3266.3
11/27/92	3266.3	3304.6	3259.2	3282.2
11/30/92	3282.2	3326.5	3270.3	3305.2
12/1/92	3305.2	3321.6	3268.2	3294.4
12/2/92	3294.4	3310.8	3265.2	3286.3
12/3/92	3286.3	3302.7	3252.5	3276.5
12/4/92	3276.5	3312.5	3261.4	3288.7
12/7/92	3288.7	3320.6	3274.4	3307.3
12/8/92	3307.3	3331.6	3288.4	3322.2
12/9/92	3322.2	3345.4	3296	3323.8
12/10/92	3323.8	3335.7	3285.2	3312.2
12/11/92	3312.2	3324.9	3280.9	3304.1
12/14/92	3304.1	3324.9	3279.5	3292.2
12/15/92	3292.2	3313.3	3260.3	3284.4
12/16/92	3284.4	3303	3238.7	3255.2
12/17/92	3255.2	3289.2	3229.8	3269.2
12/18/92	3269.2	3326	3261.9	3313.3
12/21/92	3313.3	3335.2	3280.9	3312.5
12/22/92	3312.5	3347	3286.5	3321.1
12/23/92	3321.1	3350.6	3293	3313.5
12/24/92	3313.5	3339.5	3303.3	3326.2
12/28/92	3326.2	3352.2	3297.3	3333.3
12/29/92	3333.3	3364.9	3295.7	3310.8
12/30/92	3310.8	3340.5	3298.9	3321.1
12/31/92	3321.1	3340.3	3294.4	3301.1
1/4/93	3301.1	3335.7	3282.7	3309.2
1/5/93	3309.2	3338.1	3279.2	3307.9
1/6/93	3307.9	3330.3	3276.5	3305.2
1/7/93	3305.2	3333.5	3250.3	3269
1/8/93	3269	3280.3	3221.7	3251.7
1/11/93	3251.7	3284.1	3229	3262.8
1/12/93	3262.8	3287.1	3229.8	3264.6
1/13/93	3264.6	3283	3225.5	3263.6
1/14/93	3263.6	3297.1	3230.9	3267.9
1/15/93	3267.9	3300	3238.7	3271.1
1/18/93	3271.1	3296.5	3244.7	3274.9
1/19/93	3274.9	3299.5	3239.5	3256
1/20/93	3256	3279	3231.4	3242
1/21/93	3242	3269.8	3219.3	3253
1/22/93	3253	3292.7	3225.7	3256.8
1/25/93	3256.8	3324.9	3243.8	3292.2
1/26/93	3292.2	3331.9	3272.5	3299
1/27/93	3299	3318.7	3260.1	3291.4
1/28/93	3291.4	3327.9	3270.6	3306.3
1/29/93	3306.3	3331.1	3287.1	3310
2/1/93	3310	3343.8	3300.3	3332.2
2/2/93	3332.2	3355.7	3300.3	3328.7
2/3/93	3328.7	3397.8	3322.7	3373.8
2/4/93	3373.8	3441.3	3367	3416.7
2/5/93	3416.7	3463.2	3391.6	3442.1
2/8/93	3442.1	3472.9	3408.9	3437.5
2/9/93	3437.5	3449.2	3394.9	3414.6
2/10/93	3414.6	3438.1	3379.2	3412.4
2/11/93	3412.4	3455.6	3395.9	3422.7
2/12/93	3422.7	3436.2	3378.1	3392.4
2/16/93	3391.6	3391.6	3286	3309.5
2/17/93	3309.5	3338.1	3273.6	3312.2
2/18/93	3312.2	3363	3262.5	3302.2
2/19/93	3302.2	3347	3270	3322.2
2/22/93	3322.2	3367.3	3297.1	3343
2/23/93	3343	3373.5	3296.8	3323.3
2/24/93	3323.3	3371.9	3311.9	3356.5
2/25/93	3356.5	3387	3326.8	3365.1
2/26/93	3365.1	3396.2	3336.2	3370.8
3/1/93	3370.8	3404.6	3336.2	3355.4
3/2/93	3355.4	3406.2	3334.1	3400.5
3/3/93	3400.5	3437	3368.9	3404
3/4/93	3404	3423.8	3372.4	3398.9
3/5/93	3398.9	3447.8	3373.3	3404.6
3/8/93	3404.6	3477	3401.3	3469.4
3/9/93	3469.4	3495.6	3443.8	3472.1
3/10/93	3472.1	3497.3	3432.7	3478.3
3/11/93	3478.3	3493.7	3437.3	3457
3/12/93	3447.8	3447.8	3385.4	3427.8
3/15/93	3427.8	3460.5	3413	3442.4
3/16/93	3442.4	3466.7	3423.8	3443
3/17/93	3443	3458.4	3408.9	3426.7
3/18/93	3427	3486.2	3427	3465.6
3/19/93	3465.6	3493.2	3446.5	3471.6
3/22/93	3471.6	3483.2	3429.7	3463.5
3/23/93	3463.5	3488.6	3438.1	3461.9
3/24/93	3461.9	3489.1	3417.6	3445.4
3/25/93	3445.4	3485.4	3429.4	3461.3
3/26/93	3461.3	3484.3	3428.6	3440
3/29/93	3440	3487.5	3431.9	3455.1
3/30/93	3455.1	3481.6	3422.1	3457.3
3/31/93	3457.3	3484.8	3424.9	3435.1
4/1/93	3435.1	3466.5	3420	3439.4
4/2/93	3439.4	3439.4	3344.9	3370.8
4/5/93	3370.8	3411.6	3338.4	3379.2
4/6/93	3379.2	3417.6	3339.8	3377.6
4/7/93	3377.6	3417.6	3355.4	3397
4/8/93	3397	3429.4	3357.6	3396.5
4/12/93	3396.5	3452.7	3391.1	3428.1
4/13/93	3428.1	3469.4	3408.4	3444
4/14/93	3444	3482.9	3424.9	3455.6
4/15/93	3455.6	3484.3	3419.2	3455.9
4/16/93	3455.9	3498.6	3437.5	3478.6
4/19/93	3478.6	3499.4	3436.7	3467
4/20/93	3467	3486.7	3400.3	3443.5
4/21/93	3443.5	3480.8	3401.3	3439.4
4/22/93	3439.4	3488.3	3400	3429.2
4/23/93	3429.2	3448.1	3385.7	3413.8
4/26/93	3413.8	3442.1	3369.5	3398.4
4/27/93	3398.4	3433.8	3364.1	3415.9
4/28/93	3415.9	3445.7	3372.2	3413.5
4/29/93	3413.5	3444.6	3377.6	3425.1
4/30/93	3425.1	3466.2	3405.4	3427.6
5/3/93	3427.6	3462.9	3402.4	3446.5
5/4/93	3446.5	3477.3	3424	3446.2
5/5/93	3446.2	3478.4	3420.9	3449.1
5/6/93	3449.1	3475.7	3418.9	3441.9
5/7/93	3441.9	3468.5	3413.7	3437.2
5/10/93	3437.2	3485.4	3420.3	3443.3
5/11/93	3443.3	3481.8	3421.4	3468.8
5/12/93	3468.8	3501.7	3441.1	3482.3
5/13/93	3482.3	3486.7	3428.9	3448
5/14/93	3448	3472.6	3421.1	3443
5/17/93	3443	3466	3421.4	3449.9
5/18/93	3449.9	3468.5	3409.8	3444.4
5/19/93	3444.4	3511.1	3405.1	3500
5/20/93	3500	3539.9	3475.4	3523.3
5/21/93	3523.3	3533	3468.5	3492.8
5/24/93	3492.8	3526.6	3472.4	3507.8
5/25/93	3507.8	3534.4	3486.5	3516.6
5/26/93	3516.6	3559	3498.6	3540.2
5/27/93	3540.2	3582.2	3523.3	3554.8
5/28/93	3554.8	3563.4	3503.6	3527.4
6/1/93	3527.4	3577.3	3518	3552.3
6/2/93	3552.3	3576.1	3530.5	3553.5
6/3/93	3553.5	3569.5	3516.1	3544.9
6/4/93	3544.9	3563.1	3516.6	3545.1
6/7/93	3545.1	3570.3	3510.8	3532.1
6/8/93	3532.1	3543.5	3494.2	3510.5
6/9/93	3510.5	3541.5	3490.9	3511.9
6/10/93	3511.9	3538.2	3461.8	3491.7
6/11/93	3491.7	3536	3479.3	3505
6/14/93	3505	3538.2	3486.7	3514.7
6/15/93	3514.7	3531.9	3471.2	3492
6/16/93	3492	3527.4	3460.2	3511.7
6/17/93	3511.7	3539.6	3488.7	3521.9
6/18/93	3521.9	3539.9	3478.4	3494.8
6/21/93	3494.8	3531.9	3477.1	3510.8
6/22/93	3510.8	3530.5	3474.3	3497.5
6/23/93	3497.5	3514.1	3445.8	3466.8
6/24/93	3466.8	3504.7	3449.1	3490.6
6/25/93	3490.6	3512.8	3473.2	3490.9
6/28/93	3490.9	3542.1	3486.7	3530.2
6/29/93	3530.2	3544.9	3491.4	3518.9
6/30/93	3518.9	3543.5	3493.1	3516.1
7/1/93	3516.1	3542.1	3487.3	3510.5
7/2/93	3510.5	3511.7	3468.5	3484
7/6/93	3484	3502.5	3443.3	3449.9
7/7/93	3449.9	3495.3	3443.3	3475.7
7/8/93	3475.7	3532.4	3462.4	3514.4
7/9/93	3514.4	3544	3490.9	3521.1
7/12/93	3521.1	3546	3495	3524.4
7/13/93	3524.4	3544.2	3491.1	3515.4
7/14/93	3515.4	3562.4	3507.3	3542.6
7/15/93	3542.6	3573	3509.9	3550.9
7/16/93	3550.9	3571.6	3505.9	3528.3
7/19/93	3528.3	3563.2	3502.9	3535.3
7/20/93	3535.3	3568	3500.6	3544.8
7/21/93	3544.8	3573.8	3516.8	3555.4
7/22/93	3555.4	3566.9	3514.3	3525.2
